time_normal_1,temp_normal_1,time_normal_2,temp_normal_2,time_normal_3,temp_normal_3,time_clean_1,temp_clean_1,time_clean_2,temp_clean_2,time_clean_3,temp_clean_3,time_vas_1,temp_vas_1,time_vas_2,temp_vas_2,time_vas_3,temp_vas_3,time_nplc2,temp_nplc2,time_nplc3,temp_nplc3,time_nplc4,temp_nplc4,time_nplc5,temp_nplc5,time_nplc7,temp_nplc7,time_nplc10,temp_nplc10
6.607993,20.933401,6.607999,11.373946,6.608007,8.739353,6.605998,1.604207,6.608006,2.951538,6.608001,8.437028,6.605995,4.277138,6.607998,-12.969239,6.606,-5.282148,19.084293,-23.347353,19.083994,-28.446384,24.956005,-51.284718,31.195,-63.155914,43.307003,-92.939178,61.656011,-132.438141
6.625998,20.94487,6.626004,11.293011,6.626004,8.680463,6.623998,1.501603,6.626002,2.893638,6.626001,8.369951,6.623996,4.092557,6.625993,-13.167838,6.623995,-5.559239,19.136003,-23.525253,19.136002,-28.627134,25.024008,-51.504067,31.279998,-63.357368,43.425009,-93.181435,61.824008,-132.759583
6.643991,20.929184,6.644003,11.241683,6.643995,8.618448,6.641994,1.457597,6.643998,2.802912,6.644002,8.313093,6.641992,3.893018,6.643997,-13.397344,6.641999,-5.763634,19.188,-23.693602,19.188002,-28.8076,25.092006,-51.721489,31.365002,-63.552548,43.543003,-93.417068,61.992004,-133.104935
6.662002,20.931545,6.662007,11.147975,6.662,8.541348,6.659999,1.423973,6.662005,2.731478,6.662005,8.222071,6.660001,3.681831,6.662002,-13.635504,6.659999,-6.050057,19.240002,-23.862848,19.239997,-28.974667,25.160016,-51.91494,31.450002,-63.760605,43.661004,-93.686325,62.160005,-133.396225
6.679992,20.915859,6.680004,11.112138,6.679998,8.491963,6.677997,1.332772,6.680001,2.689877,6.679998,8.176467,6.677995,3.494024,6.679991,-13.852772,6.677995,-6.254459,19.292,-24.039516,19.292001,-29.160736,25.228009,-52.098339,31.534998,-63.96275,43.779001,-93.939072,62.32801,-133.696365
6.69799,20.918221,6.697997,11.037357,6.698,8.426803,6.696002,1.290158,6.697996,2.61579,6.697997,8.135887,6.695996,3.300706,6.697994,-14.067979,6.695999,-6.517786,19.344002,-24.213528,19.344003,-29.337372,25.296009,-52.320808,31.619998,-64.194252,43.897003,-94.175087,62.496011,-133.991287
6.715997,20.961569,6.716007,10.953949,6.716003,8.380525,6.714005,1.217424,6.716001,2.541163,6.716006,8.050205,6.714004,3.109055,6.716,-14.297661,6.714004,-6.779642,19.395998,-24.404879,19.395998,-29.505825,25.364011,-52.5299,31.705001,-64.43589,44.015005,-94.429207,62.664008,-134.322708
6.733993,20.925304,6.733996,10.902584,6.734001,8.29177,6.732001,1.147318,6.733999,2.500598,6.733999,7.990532,6.732001,2.8796,6.733993,-14.507853,6.732002,-7.011467,19.448001,-24.553101,19.447995,-29.677961,25.432007,-52.732891,31.790001,-64.669258,44.132999,-94.651085,62.832011,-134.65419
6.751989,20.931883,6.752001,10.855697,6.752004,8.221376,6.749999,1.111382,6.751997,2.449489,6.751997,7.91801,6.749995,2.699003,6.751993,-14.731251,6.749998,-7.260187,19.499997,-24.734224,19.499996,-29.850306,25.500015,-52.936218,31.875004,-64.901039,44.251001,-94.887512,63.000007,-134.984344
6.769991,20.929016,6.769998,10.799668,6.770003,8.173172,6.768002,1.028573,6.769996,2.361135,6.769996,7.841485,6.767997,2.499016,6.76999,-14.952238,6.767997,-7.48777,19.551995,-24.923672,19.551998,-30.016468,25.56801,-53.155186,31.960001,-65.133163,44.369002,-95.157875,63.168012,-135.293228
6.787999,20.937281,6.788004,10.711386,6.788001,8.092703,6.786,0.988926,6.788006,2.30386,6.788001,7.782306,6.785999,2.294198,6.787993,-15.201575,6.785997,-7.731371,19.604007,-25.10037,19.604,-30.198605,25.63601,-53.355923,32.044998,-65.367714,44.487004,-95.406578,63.336002,-135.588043
6.805994,20.924967,6.806005,10.667235,6.806001,8.040666,6.803999,0.898163,6.805998,2.240602,6.806001,7.71982,6.804001,2.085238,6.806001,-15.424659,6.804001,-8.00318,19.656002,-25.264618,19.656001,-30.359802,25.704014,-53.528133,32.130007,-65.607796,44.605003,-95.669456,63.504004,-135.941391
6.82399,20.918558,6.824,10.577376,6.823995,7.954967,6.822001,0.85498,6.824001,2.182964,6.823999,7.656456,6.821991,1.903263,6.823992,-15.653352,6.821991,-8.243108,19.707998,-25.444426,19.707999,-30.531281,25.772005,-53.733364,32.215006,-65.848915,44.723,-95.908096,63.67201,-136.237564
6.841996,20.933233,6.842002,10.518035,6.842005,7.927553,6.839997,0.796101,6.842008,2.105102,6.842002,7.591866,6.839997,1.708724,6.842002,-15.853908,6.839998,-8.496055,19.759996,-25.612139,19.760002,-30.685472,25.840012,-53.935577,32.300001,-66.076447,44.841001,-96.180702,63.840006,-136.546661
6.859992,20.948412,6.859997,10.439877,6.860001,7.865087,6.858003,0.71147,6.86,2.062561,6.860006,7.543247,6.857996,1.484354,6.859991,-16.087971,6.857994,-8.718328,19.812005,-25.805246,19.812003,-30.853363,25.908012,-54.143818,32.384999,-66.291199,44.959006,-96.432991,64.008004,-136.890076
6.877988,20.953302,6.877997,10.383107,6.878005,7.779355,6.876,0.653807,6.877998,2.003313,6.878004,7.448771,6.875994,1.297378,6.877996,-16.310863,6.876,-8.953076,19.864001,-25.967695,19.863997,-31.01144,25.97601,-54.334671,32.470007,-66.544907,45.077003,-96.710159,64.17601,-137.211075
6.895997,20.933401,6.895998,10.336338,6.895997,7.710968,6.893994,0.606365,6.895998,1.915925,6.895998,7.386236,6.893992,1.094115,6.89599,-16.549057,6.893995,-9.232785,19.916001,-26.163073,19.915996,-31.194855,26.044012,-54.53664,32.554998,-66.760208,45.195003,-96.979782,64.344005,-137.514587
6.913993,20.926655,6.914006,10.254869,6.914,7.644131,6.912004,0.527872,6.914006,1.88902,6.913999,7.344022,6.911998,0.870491,6.914001,-16.776611,6.912,-9.466015,19.968003,-26.313662,19.967993,-31.357527,26.11201,-54.73027,32.639997,-66.995048,45.313004,-97.251739,64.512007,-137.845779
6.931997,20.954485,6.931996,10.223797,6.931997,7.585095,6.929996,0.490297,6.931997,1.802661,6.932003,7.272266,6.929995,0.672677,6.932001,-16.992056,6.93,-9.697929,20.019999,-26.500271,20.020001,-31.513098,26.180011,-54.93932,32.725003,-67.231133,45.431003,-97.516739,64.680007,-138.170624
6.949995,20.937618,6.95,10.114684,6.949996,7.52102,6.948,0.416726,6.95,1.754641,6.949994,7.221177,6.947998,0.4873,6.949998,-17.222815,6.948,-9.94003,20.071999,-26.678265,20.071995,-31.671093,26.248008,-55.129818,32.810006,-67.463539,45.549003,-97.75901,64.84801,-138.511185
6.967994,20.92227,6.968007,10.098624,6.968005,7.466834,6.966001,0.368378,6.968004,1.700281,6.968007,7.129589,6.965996,0.280664,6.967997,-17.435959,6.965998,-10.193951,20.124001,-26.847637,20.123996,-31.834623,26.316013,-55.33131,32.894997,-67.655739,45.667002,-98.010353,65.016013,-138.818512
6.985997,20.930534,6.985998,10.012623,6.986,7.401872,6.983995,0.30449,6.986005,1.611951,6.986,7.092215,6.983994,0.065281,6.985995,-17.653624,6.983993,-10.428781,20.175994,-27.030518,20.175999,-31.996639,26.384009,-55.544739,32.980005,-67.861504,45.785007,-98.255898,65.184005,-139.137924
7.00399,20.936438,7.004,9.944223,7.004003,7.353752,7.002001,0.223298,7.004004,1.560211,7.003999,7.018506,7.002004,-0.147129,7.003997,-17.873621,7.002003,-10.66896,20.228002,-27.213118,20.228002,-32.155361,26.452016,-55.74255,33.065,-68.075203,45.902999,-98.511574,65.352012,-139.424423
7.021989,20.928173,7.022001,9.887392,7.021998,7.258538,7.019998,0.18764,7.021998,1.504242,7.021999,6.955741,7.019992,-0.318966,7.021996,-18.097238,7.019992,-10.908378,20.280002,-27.39336,20.279999,-32.319881,26.520006,-55.942581,33.150005,-68.286461,46.021,-98.771523,65.520007,-139.750229
7.039994,20.942509,7.040002,9.812235,7.04,7.216312,7.038005,0.132731,7.040005,1.421861,7.040002,6.875923,7.037999,-0.533258,7.039998,-18.322653,7.037996,-11.171716,20.331995,-27.568542,20.332,-32.480534,26.588013,-56.147392,33.235001,-68.482269,46.139007,-98.994942,65.688006,-140.041809
7.058007,20.926823,7.057999,9.750203,7.058014,7.148012,7.056001,0.052919,7.057999,1.399677,7.057999,6.814179,7.055997,-0.72725,7.058008,-18.554632,7.055992,-11.391775,20.383996,-27.738913,20.383995,-32.65744,26.656006,-56.362949,33.320001,-68.704826,46.257001,-99.257629,65.85601,-140.353027
7.075994,20.928846,7.075999,9.677444,7.076004,7.074137,7.073994,0.011594,7.075999,1.301077,7.076002,6.747905,7.073994,-0.909774,7.07599,-18.767273,7.073991,-11.630173,20.436,-27.923824,20.435996,-32.806831,26.724005,-56.560539,33.405005,-68.920296,46.374998,-99.520729,66.024011,-140.667435
7.093993,20.948244,7.094004,9.608306,7.094002,7.014162,7.092001,-0.064578,7.094004,1.256698,7.094002,6.685275,7.091997,-1.133546,7.094001,-18.975992,7.091996,-11.900476,20.487999,-28.100348,20.487999,-32.981484,26.792005,-56.750874,33.490001,-69.127068,46.493003,-99.771843,66.192004,-140.999313
7.111998,20.941835,7.111999,9.536735,7.112001,6.953655,7.109997,-0.113722,7.112001,1.210907,7.112002,6.631511,7.110002,-1.323391,7.111993,-19.188702,7.110003,-12.131048,20.540002,-28.286457,20.539996,-33.133946,26.860005,-56.953476,33.575,-69.32164,46.611004,-100.041016,66.360007,-141.359711
7.129995,20.938124,7.129997,9.480194,7.130002,6.904096,7.128,-0.184076,7.130007,1.112439,7.130002,6.571126,7.127995,-1.516105,7.129997,-19.41185,7.127999,-12.364823,20.592002,-28.451254,20.592,-33.302757,26.928012,-57.124516,33.660003,-69.523392,46.729002,-100.31012,66.528002,-141.70195
7.148001,20.931208,7.148009,9.423649,7.148011,6.817137,7.145996,-0.252844,7.148007,1.061171,7.148002,6.493851,7.145994,-1.727088,7.147998,-19.620768,7.145991,-12.617546,20.643997,-28.63636,20.643998,-33.465393,26.996013,-57.288048,33.744999,-69.743843,46.846999,-100.571602,66.69601,-142.017685
7.16599,20.926823,7.166007,9.35499,7.166,6.790002,7.163999,-0.285729,7.165998,0.972536,7.166001,6.420217,7.164002,-1.915986,7.165995,-19.846764,7.163996,-12.852513,20.695998,-28.796906,20.695993,-33.621002,27.06401,-57.464565,33.830005,-69.959419,46.964998,-100.826355,66.864004,-142.313629
7.183989,20.928173,7.184003,9.300331,7.184005,6.721637,7.181998,-0.358745,7.183998,0.921604,7.184003,6.3558,7.181992,-2.115017,7.183992,-20.069036,7.182005,-13.122931,20.747998,-28.990831,20.747998,-33.786854,27.132014,-57.634338,33.915002,-70.181397,47.083009,-101.067551,67.03201,-142.643478
7.201993,20.942846,7.202,9.211411,7.202007,6.626464,7.200002,-0.425047,7.202,0.863264,7.202003,6.301821,7.199994,-2.337478,7.201993,-20.26375,7.199996,-13.359473,20.800001,-29.158548,20.799996,-33.952339,27.200009,-57.813057,33.999998,-70.399925,47.201008,-101.295624,67.200006,-142.93988
7.219998,20.948076,7.220002,9.167288,7.220001,6.558074,7.218003,-0.498777,7.220009,0.792398,7.219998,6.214921,7.218001,-2.534307,7.22,-20.483505,7.217995,-13.599605,20.852003,-29.347246,20.852001,-34.108933,27.268007,-57.981567,34.085004,-70.596764,47.319003,-101.534843,67.368003,-143.255981
7.237992,20.941328,7.237997,9.087342,7.237999,6.51056,7.236004,-0.547758,7.238003,0.72928,7.238,6.184964,7.235998,-2.712041,7.237992,-20.724291,7.235999,-13.861112,20.903999,-29.520821,20.904,-34.274246,27.336007,-58.173931,34.170003,-70.804138,47.437006,-101.802956,67.536003,-143.567154
7.255992,20.940992,7.256001,9.019324,7.256002,6.451378,7.253998,-0.60788,7.256005,0.687665,7.256001,6.09682,7.253997,-2.942644,7.255995,-20.91659,7.253995,-14.06417,20.955997,-29.710155,20.955993,-34.432587,27.404008,-58.374145,34.255004,-71.012932,47.555007,-102.070488,67.704,-143.890381
7.273993,20.936775,7.274005,8.964278,7.274003,6.378784,7.272007,-0.657925,7.274001,0.611128,7.274001,6.049084,7.272004,-3.12544,7.273999,-21.143044,7.272006,-14.334352,21.008002,-29.88188,21.008001,-34.585297,27.472006,-58.573292,34.339999,-71.220604,47.673009,-102.298851,67.872008,-144.207901
7.291993,20.915354,7.292002,8.895374,7.291999,6.317668,7.289999,-0.72106,7.292005,0.551336,7.292004,5.963526,7.289995,-3.333467,7.291999,-21.368345,7.289994,-14.560555,21.059996,-30.041479,21.059997,-34.770325,27.540009,-58.765236,34.425006,-71.420166,47.791006,-102.547592,68.040003,-144.517288
7.309994,20.936438,7.310007,8.816072,7.310004,6.263512,7.307998,-0.791271,7.310002,0.483417,7.310003,5.912988,7.307996,-3.538716,7.310001,-21.576193,7.307999,-14.798716,21.112002,-30.204382,21.111996,-34.927093,27.608014,-58.961475,34.510002,-71.635834,47.908999,-102.81739,68.208006,-144.830429
7.327991,20.93998,7.328,8.757364,7.327998,6.196633,7.325999,-0.844329,7.327997,0.442309,7.328003,5.833681,7.325992,-3.720601,7.327997,-21.800287,7.325993,-15.029389,21.163996,-30.370335,21.163999,-35.098251,27.676005,-59.161983,34.594997,-71.838356,48.027003,-103.045212,68.376013,-145.144714
7.345998,20.93087,7.345999,8.69276,7.346002,6.149604,7.344002,-0.910303,7.346,0.368025,7.346007,5.764822,7.343999,-3.943009,7.346,-22.024157,7.343996,-15.277503,21.215998,-30.544287,21.216002,-35.234936,27.744007,-59.33659,34.680006,-72.049377,48.145,-103.262436,68.544004,-145.455597
7.363993,20.935257,7.364001,8.623472,7.363998,6.06999,7.361997,-0.991847,7.364,0.30449,7.364003,5.717921,7.362001,-4.125006,7.363991,-22.229416,7.361997,-15.523588,21.267998,-30.710024,21.267998,-35.413372,27.812011,-59.538418,34.765005,-72.253006,48.263004,-103.493187,68.712007,-145.774063
7.381994,20.934919,7.382003,8.560235,7.382,6.000992,7.379997,-1.036249,7.382004,0.249952,7.381997,5.660378,7.379995,-4.354126,7.381993,-22.450954,7.380001,-15.738663,21.32,-30.892326,21.320002,-35.564964,27.880012,-59.708733,34.850001,-72.450981,48.381006,-103.749413,68.880002,-146.077316
7.4,20.933739,7.400007,8.476367,7.400004,5.95673,7.398002,-1.081711,7.4,0.189933,7.400006,5.589051,7.398001,-4.550098,7.399994,-22.673933,7.397995,-15.995644,21.372002,-31.059744,21.371997,-35.730965,27.948015,-59.902973,34.935001,-72.678421,48.499003,-104.027855,69.048008,-146.37413
7.417999,20.926655,7.418001,8.44084,7.417999,5.886671,7.416,-1.156546,7.417998,0.130437,7.417996,5.515616,7.415997,-4.757514,7.418002,-22.895565,7.415993,-16.223772,21.424005,-31.221596,21.423997,-35.872013,28.016004,-60.104286,35.020006,-72.901581,48.617,-104.278908,69.216005,-146.685806
7.435995,20.935257,7.435997,8.357818,7.436001,5.82671,7.434001,-1.235454,7.436002,0.062631,7.436005,5.441475,7.433996,-4.947392,7.435999,-23.110825,7.433999,-16.453323,21.476,-31.384541,21.476001,-36.054249,28.08401,-60.273865,35.105003,-73.114494,48.735005,-104.533989,69.384005,-146.974686
7.453993,20.936775,7.454002,8.298706,7.453997,5.761508,7.451994,-1.285527,7.453998,-0.015261,7.454002,5.401694,7.452,-5.156546,7.453993,-23.327709,7.451999,-16.702206,21.528,-31.560135,21.527994,-36.211079,28.15201,-60.446548,35.189999,-73.317009,48.853005,-104.785805,69.552,-147.30014
7.472,20.915184,7.472,8.23577,7.472,5.717223,7.470001,-1.364444,7.472001,-0.070412,7.472004,5.331898,7.469998,-5.349049,7.471996,-23.56671,7.470003,-16.90114,21.580003,-31.722279,21.579993,-36.377769,28.220016,-60.643379,35.275007,-73.520187,48.971,-105.015434,69.720007,-147.602859
7.489996,20.928173,7.489998,8.158952,7.490001,5.624455,7.488,-1.412754,7.489996,-0.12574,7.490004,5.264005,7.487991,-5.549805,7.489994,-23.755159,7.488002,-17.147406,21.632002,-31.879095,21.632002,-36.531067,28.288009,-60.821884,35.360001,-73.746414,49.089001,-105.24836,69.888007,-147.880798
7.507996,20.926655,7.508005,8.102242,7.507998,5.55748,7.505997,-1.485312,7.508001,-0.194505,7.507997,5.19087,7.505993,-5.728553,7.507995,-23.997812,7.505995,-17.370758,21.683999,-32.063976,21.683996,-36.689274,28.356006,-60.992584,35.444999,-73.940643,49.207003,-105.486267,70.056002,-148.182693
7.525995,20.930702,7.526,8.046909,7.526007,5.513002,7.524003,-1.513804,7.526008,-0.260624,7.526002,5.14199,7.524002,-5.940316,7.525997,-24.216541,7.524,-17.598463,21.736,-32.238136,21.736001,-36.848511,28.424006,-61.165146,35.530004,-74.155373,49.325006,-105.730576,70.224007,-148.475571
7.543993,20.943859,7.544001,7.959304,7.543998,5.4502,7.541996,-1.619113,7.544001,-0.314367,7.544003,5.095549,7.541992,-6.147882,7.543999,-24.422897,7.541992,-17.846117,21.788001,-32.408619,21.787995,-36.994461,28.492006,-61.36311,35.614996,-74.361641,49.443002,-105.959793,70.392003,-148.784103
7.56199,20.94487,7.562004,7.915757,7.562007,5.377268,7.56,-1.656815,7.562002,-0.372889,7.561998,5.027969,7.559998,-6.32772,7.561993,-24.634422,7.559994,-18.086412,21.839995,-32.578358,21.839998,-37.150104,28.560009,-61.551865,35.699998,-74.573196,49.561003,-106.211975,70.560007,-149.109253
7.579989,20.926487,7.580003,7.850338,7.580004,5.30223,7.577999,-1.717882,7.580004,-0.439545,7.579997,4.936631,7.577993,-6.539545,7.579996,-24.859539,7.577991,-18.310898,21.891994,-32.75124,21.891997,-37.299992,28.628011,-61.725681,35.784999,-74.797417,49.679003,-106.444733,70.728006,-149.405716
7.597998,20.935932,7.597999,7.773627,7.597999,5.232588,7.596001,-1.77807,7.597999,-0.504084,7.598001,4.892088,7.596002,-6.722909,7.597998,-25.091164,7.596002,-18.567123,21.943998,-32.946533,21.943998,-37.450142,28.696006,-61.908821,35.869998,-74.99897,49.797,-106.685196,70.89601,-149.732056
7.61599,20.935762,7.616001,7.720167,7.616001,5.184587,7.614004,-1.843396,7.616002,-0.577643,7.616011,4.809456,7.614003,-6.929006,7.615995,-25.319006,7.614,-18.742453,21.995997,-33.113342,21.995995,-37.60236,28.764011,-62.090084,35.955005,-75.210228,49.915004,-106.911392,71.064003,-150.041962
7.633994,20.915354,7.634,7.648468,7.633996,5.12383,7.632002,-1.885,7.634001,-0.632106,7.634003,4.754768,7.631992,-7.124116,7.633998,-25.521887,7.631993,-19.001194,22.048,-33.280865,22.047996,-37.764538,28.832011,-62.265087,36.039999,-75.404175,50.033009,-107.12056,71.232006,-150.346375
7.652,20.942678,7.652001,7.580756,7.652002,5.045259,7.649998,-1.95901,7.652006,-0.680738,7.652006,4.699198,7.649997,-7.331093,7.651997,-25.751327,7.649999,-19.248896,22.099997,-33.439079,22.100002,-37.912426,28.900009,-62.445988,36.125001,-75.607994,50.151001,-107.370346,71.400007,-150.653214
7.669997,20.921762,7.669997,7.502609,7.670003,4.99479,7.667998,-2.017797,7.670002,-0.726893,7.669998,4.636106,7.667998,-7.548704,7.669993,-25.975096,7.667999,-19.469133,22.151995,-33.599537,22.151996,-38.056885,28.968012,-62.662743,36.209999,-75.82299,50.269004,-107.62252,71.568007,-150.983582
7.68799,20.933401,7.687997,7.474649,7.688003,4.915147,7.685996,-2.078359,7.688,-0.787735,7.687997,4.590311,7.685996,-7.7126,7.687998,-26.196941,7.686,-19.690245,22.204003,-33.774906,22.204001,-38.217258,29.036006,-62.856743,36.295005,-76.033028,50.387004,-107.8452,71.736009,-151.303665
7.705997,20.935595,7.706003,7.386758,7.706008,4.862391,7.703995,-2.17594,7.706006,-0.850519,7.706004,4.50815,7.703996,-7.935569,7.706,-26.414425,7.703997,-19.925142,22.256001,-33.940441,22.255994,-38.39333,29.104015,-63.064163,36.379998,-76.223251,50.505002,-108.060242,71.904008,-151.58197
7.723992,20.942341,7.724,7.333772,7.724006,4.775036,7.721999,-2.218626,7.724006,-0.931884,7.724004,4.406909,7.722003,-8.124113,7.723998,-26.638052,7.721998,-20.181234,22.308302,-34.100815,22.307999,-38.543823,29.172007,-63.245483,36.465003,-76.440559,50.622999,-108.297081,72.072005,-151.932739
7.74199,20.92598,7.741996,7.281128,7.742,4.717898,7.74001,-2.283806,7.742004,-0.99344,7.741994,4.383477,7.739994,-8.328124,7.741995,-26.863331,7.740009,-20.431973,22.360002,-34.295452,22.359995,-38.69619,29.24001,-63.414539,36.549998,-76.646332,50.741008,-108.548203,72.240007,-152.200638
7.759994,20.929184,7.760001,7.215617,7.759997,4.669139,7.757999,-2.338186,7.760004,-1.022273,7.759998,4.306697,7.757996,-8.529541,7.759999,-27.068239,7.757999,-20.644997,22.411998,-34.470844,22.411997,-38.868282,29.308011,-63.625534,36.634999,-76.861946,50.859005,-108.801224,72.408006,-152.52272
7.777996,20.942509,7.778007,7.146099,7.778004,4.599575,7.776005,-2.371489,7.778003,-1.110724,7.777997,4.256145,7.776,-8.726568,7.778,-27.314699,7.775999,-20.886259,22.464004,-34.654533,22.463995,-39.011189,29.376009,-63.810856,36.720001,-77.065529,50.976999,-109.042099,72.576003,-152.863678
7.795993,20.93222,7.795999,7.08144,7.795995,4.539268,7.793995,-2.466448,7.796006,-1.157254,7.795998,4.189668,7.793998,-8.945191,7.795994,-27.503851,7.793994,-21.103811,22.515998,-34.816189,22.515998,-39.168633,29.444013,-63.993935,36.804997,-77.251099,51.095009,-109.272667,72.744008,-153.210587
7.813994,20.9221,7.813998,7.01103,7.814002,4.47318,7.811998,-2.520486,7.814006,-1.240232,7.813998,4.129479,7.812003,-9.156925,7.813997,-27.725912,7.812001,-21.352051,22.567998,-34.98177,22.567996,-39.326534,29.512013,-64.152847,36.89,-77.441406,51.213008,-109.508369,72.912001,-153.497101
